1e-09	0.020021927021
1.01e-07	1.83149534521
2.01e-07	3.40474806696
3.01e-07	4.80298479261
4.01e-07	6.06004524893
5.01e-07	7.19950483758
6.01e-07	8.23910320187
7.01e-07	9.19274056409
8.01e-07	10.0715965554
9.01e-07	10.8848333279
1.001e-06	11.6400695634
1.101e-06	12.3437155509
1.201e-06	13.0012183211
1.301e-06	13.6172457355
1.401e-06	14.1958276304
1.501e-06	14.7404658924
1.601e-06	15.2542215385
1.701e-06	15.739784454
1.801e-06	16.1995298408
1.901e-06	16.6355643419
2.001e-06	17.0497640472
2.101e-06	17.4438060494
2.201e-06	17.8191948243
2.301e-06	18.1772844248
2.401e-06	18.51929726
2.501e-06	18.8463400711
2.601e-06	19.1594175896
2.701e-06	19.459444268
2.801e-06	19.7472543994
2.901e-06	20.0236108816
3.001e-06	20.2892128378
3.101e-06	20.5447022652
3.201e-06	20.7906698561
3.301e-06	21.0276601115
3.401e-06	21.2561758455
3.501e-06	21.4766821659
3.601e-06	21.6896100003
3.701e-06	21.8953592295
3.801e-06	22.0943014769
3.901e-06	22.2867826
4.001e-06	22.4731249183
4.101e-06	22.6536292118
4.201e-06	22.8285765174
4.301e-06	22.9982297452
4.401e-06	23.162835138
4.501e-06	23.3226235895
4.601e-06	23.4778118385
4.701e-06	23.6286035523
4.801e-06	23.7751903102
4.901e-06	23.9177524997
5.001e-06	24.0564601324
5.101e-06	24.1914735893
5.201e-06	24.322944302
5.301e-06	24.4510153765
5.401e-06	24.5758221647
5.501e-06	24.6974927893
5.601e-06	24.8161486259
5.701e-06	24.9319047473
5.801e-06	25.044870332
5.901e-06	25.1551490415
6.001e-06	25.2628393691
6.101e-06	25.3680349614
6.201e-06	25.4708249164
6.301e-06	25.5712940602
6.401e-06	25.6695232024
6.501e-06	25.7655893741
6.601e-06	25.8595660489
6.701e-06	25.9515233481
6.801e-06	26.0415282322
6.901e-06	26.1296446788
7.001e-06	26.2159338491
7.101e-06	26.3004542426
7.201e-06	26.3832618424
7.301e-06	26.4644102503
7.401e-06	26.5439508135
7.501e-06	26.6219327435
7.601e-06	26.6984032272
7.701e-06	26.7734075308
7.801e-06	26.846989098
7.901e-06	26.9191896417
8.001e-06	26.9900492303
8.101e-06	27.0596063688
8.201e-06	27.1278980754
8.301e-06	27.1949599529
8.401e-06	27.2608262569
8.501e-06	27.3255299594
8.601e-06	27.3891028091
8.701e-06	27.4515753883
8.801e-06	27.5129771663
8.901e-06	27.5733365503
