1e-09	0.0143095059397
1.01e-07	1.32790075474
2.01e-07	2.49999313008
3.01e-07	3.56703133136
4.01e-07	4.54739845124
5.01e-07	5.45382935658
6.01e-07	6.29599753786
7.01e-07	7.08160230814
8.01e-07	7.81695045782
9.01e-07	8.50731156955
1.001e-06	9.1571539501
1.101e-06	9.77031044158
1.201e-06	10.350099812
1.301e-06	10.8994183975
1.401e-06	11.4208109601
1.501e-06	11.9165265362
1.601e-06	12.3885631529
1.701e-06	12.8387041063
1.801e-06	13.2685477286
1.901e-06	13.6795320506
2.001e-06	14.0729554117
2.101e-06	14.4499938125
2.201e-06	14.8117156266
2.301e-06	15.1590941481
2.401e-06	15.4930183542
2.501e-06	15.814302183
2.601e-06	16.1236925698
2.701e-06	16.4218764375
2.801e-06	16.7094868018
2.901e-06	16.9871081237
3.001e-06	17.255281018
3.101e-06	17.5145064098
3.201e-06	17.7652492135
3.301e-06	18.0079416006
3.401e-06	18.2429859088
3.501e-06	18.4707572391
