1e-09	0.0227387500521
1.01e-07	2.061096163
2.01e-07	3.80154531184
3.01e-07	5.32563882705
4.01e-07	6.67795993929
5.01e-07	7.88940497237
6.01e-07	8.98296376373
7.01e-07	9.97641787945
8.01e-07	10.8838788301
9.01e-07	11.7167606505
1.001e-06	12.4844351942
1.101e-06	13.1946932257
1.201e-06	13.8540793771
1.301e-06	14.4681415668
1.401e-06	15.0416204693
1.501e-06	15.5785958568
1.601e-06	16.0826012402
1.701e-06	16.5567147864
1.801e-06	17.0036322048
1.901e-06	17.4257257441
2.001e-06	17.8250923613
2.101e-06	18.2035933612
2.201e-06	18.5628872506
2.301e-06	18.9044571481
2.401e-06	19.2296337932
2.501e-06	19.539614967
2.601e-06	19.8354819735
2.701e-06	20.1182136928
2.801e-06	20.3886986197
2.901e-06	20.6477452211
3.001e-06	20.8960908828
3.101e-06	21.1344096673
3.201e-06	21.3633190657
3.301e-06	21.5833858934
3.401e-06	21.7951314551
3.501e-06	21.999036084
