1e-09	0.0256209030817
1.01e-07	2.32234159368
2.01e-07	4.28339393204
3.01e-07	6.00066740359
4.01e-07	7.52439619575
5.01e-07	8.88939276373
6.01e-07	10.1215609235
7.01e-07	11.2409360676
8.01e-07	12.2634183506
9.01e-07	13.2018685447
1.001e-06	14.0668463925
1.101e-06	14.8671301436
1.201e-06	15.610093967
1.301e-06	16.3019889838
1.401e-06	16.9481567524
1.501e-06	17.553194159
1.601e-06	18.1210825895
1.701e-06	18.6552903709
1.801e-06	19.1588548956
1.901e-06	19.6344490965
2.001e-06	20.0844357216
2.101e-06	20.5109119973
2.201e-06	20.9157466472
2.301e-06	21.3006107765
2.401e-06	21.6670037967
2.501e-06	22.0162753087
2.601e-06	22.3496436725
2.701e-06	22.6682118419
2.801e-06	22.9729809291
2.901e-06	23.2648618748
3.001e-06	23.5446855288
3.101e-06	23.8132113918
3.201e-06	24.0711352222
3.301e-06	24.3190956796
3.401e-06	24.5576801444
3.501e-06	24.7874298327
