1e-09	0.0125779529595
1.01e-07	1.1672152273
2.01e-07	2.19747600804
3.01e-07	3.13539492419
4.01e-07	3.99713058221
5.01e-07	4.79387683862
6.01e-07	5.53413662206
7.01e-07	6.22467757344
8.01e-07	6.87104331622
9.01e-07	7.47786577571
1.001e-06	8.04907256147
1.101e-06	8.5880327142
1.201e-06	9.09766340715
1.301e-06	9.5805104989
1.401e-06	10.0388108171
1.501e-06	10.4745412487
1.601e-06	10.8894580449
1.701e-06	11.2851287103
1.801e-06	11.6629581674
1.901e-06	12.0242104351
2.001e-06	12.3700267441
2.101e-06	12.7014407908
2.201e-06	13.0193916677
2.301e-06	13.3247348935
2.401e-06	13.6182518726
2.501e-06	13.9006580509
2.601e-06	14.1726099791
2.701e-06	14.4347114575
2.801e-06	14.6875189023
2.901e-06	14.9315460505
3.001e-06	15.1672680987
3.101e-06	15.3951253565
3.201e-06	15.6155264803
3.301e-06	15.8288513457
3.401e-06	16.0354536047
3.501e-06	16.2356629683
