1e-09	0.0111450344318
1.01e-07	1.03424253052
2.01e-07	1.94713288016
3.01e-07	2.77820123035
4.01e-07	3.54176535009
5.01e-07	4.24774385785
6.01e-07	4.90367100288
7.01e-07	5.51554343589
8.01e-07	6.08827323398
9.01e-07	6.62596463947
1.001e-06	7.13209781674
1.101e-06	7.60965799516
1.201e-06	8.06123001476
1.301e-06	8.48906970221
1.401e-06	8.89515905897
1.501e-06	9.28124975897
1.601e-06	9.64889797606
1.701e-06	9.9994926399
1.801e-06	10.33427862
1.901e-06	10.6543759343
2.001e-06	10.9607958011
2.101e-06	11.254454155
2.201e-06	11.5361831043
2.301e-06	11.8067407042
2.401e-06	12.0668193393
2.501e-06	12.3170529498
2.601e-06	12.55802329
2.701e-06	12.7902653734
2.801e-06	13.0142722278
2.901e-06	13.2304990636
3.001e-06	13.4393669416
3.101e-06	13.6412660098
3.201e-06	13.8365583695
3.301e-06	14.0255806197
3.401e-06	14.208646123
3.501e-06	14.3860470291
