1e-09	0.0171971234488
1.01e-07	1.57309790983
2.01e-07	2.9243874857
3.01e-07	4.12535328467
4.01e-07	5.20506073877
5.01e-07	6.18375910234
6.01e-07	7.07668521226
7.01e-07	7.89577817102
8.01e-07	8.65064032592
9.01e-07	9.34914118224
1.001e-06	9.99782453634
1.101e-06	10.6021962783
1.201e-06	11.1669349418
1.301e-06	11.6960498208
1.401e-06	12.1930022002
1.501e-06	12.660799901
1.601e-06	13.1020720752
1.701e-06	13.5191291043
1.801e-06	13.9140110837
1.901e-06	14.2885274394
2.001e-06	14.6442895725
2.101e-06	14.982737962
2.201e-06	15.3051648241
2.301e-06	15.6127331745
2.401e-06	15.906492958
2.501e-06	16.1873947709
2.601e-06	16.4563015913
2.701e-06	16.713998856
2.801e-06	16.9612031512
2.901e-06	17.1985697412
3.001e-06	17.4266991128
3.101e-06	17.6461426866
3.201e-06	17.8574078172
3.301e-06	18.060962184
3.401e-06	18.2572376616
3.501e-06	18.4466337377
3.601e-06	18.6295205423
3.701e-06	18.8062415387
3.801e-06	18.9771159198
3.901e-06	19.1424407475
4.001e-06	19.3024928667
4.101e-06	19.4575306219
4.201e-06	19.6077953995
4.301e-06	19.753513017
4.401e-06	19.8948949757
4.501e-06	20.0321395937
4.601e-06	20.1654330311
4.701e-06	20.2949502207
4.801e-06	20.4208557127
4.901e-06	20.5433044445
5.001e-06	20.6624424415
5.101e-06	20.7784074574
5.201e-06	20.891329559
5.301e-06	21.001331662
5.401e-06	21.1085300222
5.501e-06	21.2130346859
5.601e-06	21.3149499046
5.701e-06	21.4143745158
5.801e-06	21.5114022945
5.901e-06	21.6061222772
6.001e-06	21.6986190612
6.101e-06	21.7889730808
6.201e-06	21.8772608637
6.301e-06	21.9635552682
6.401e-06	22.0479257027
6.501e-06	22.1304383306
6.601e-06	22.2111562593
6.701e-06	22.2901397171
6.801e-06	22.3674462171
6.901e-06	22.4431307109
7.001e-06	22.5172457305
7.101e-06	22.5898415221
7.201e-06	22.6609661704
7.301e-06	22.7306657146
7.401e-06	22.7989842577
7.501e-06	22.8659640682
7.601e-06	22.9316456755
7.701e-06	22.9960679594
7.801e-06	23.0592682345
7.901e-06	23.1212823284
8.001e-06	23.1821446566
8.101e-06	23.2418882915
8.201e-06	23.3005450285
8.301e-06	23.3581454476
8.401e-06	23.4147189712
8.501e-06	23.4702939195
8.601e-06	23.524897562
8.701e-06	23.5785561661
8.801e-06	23.6312950436
8.901e-06	23.6831385938
9.001e-06	23.7341103451
9.101e-06	23.7842329936
9.201e-06	23.8335284404
9.301e-06	23.882017826
9.401e-06	23.9297215635
9.501e-06	23.9766593705
9.601e-06	24.0228502979
9.701e-06	24.0683127589
9.801e-06	24.1130645552
9.901e-06	24.1571229029
1.0001e-05	24.2005044564
1.0101e-05	24.2432253314
1.0201e-05	24.2853011266
1.0301e-05	24.3267469447
1.0401e-05	24.3675774122
1.0501e-05	24.4078066981
1.0601e-05	24.4474485317
1.0701e-05	24.4865162199
1.0801e-05	24.5250226636
1.0901e-05	24.562980373
1.1001e-05	24.6004014825
1.1101e-05	24.6372977649
1.1201e-05	24.6736806448
1.1301e-05	24.7095612117
1.1401e-05	24.7449502323
1.1501e-05	24.7798581619
1.1601e-05	24.8142951564
1.1701e-05	24.8482710825
1.1801e-05	24.881795528
1.1901e-05	24.9148778121
1.2001e-05	24.9475269947
1.2101e-05	24.9797518851
1.2201e-05	25.0115610511
1.2301e-05	25.0429628272
