#Iterations
#mass 14.1:	20
#mass 18.1:	20
#mass 22.1:	20
#mass 26.1:	20
#mass 30.1:	25


#Time	 14.1	 18.1	 22.1	 26.1	 30.1	sum	

 20.0	2555.900	72.450	16.800	5.150	2.920	2653.220	
119.0	1822.750	353.600	166.650	152.850	121.400	2617.250	
218.0	1175.150	308.850	196.050	247.150	323.480	2250.680	
317.0	779.300	212.000	194.100	271.900	471.800	1929.100	
416.0	500.750	152.500	179.150	282.150	546.000	1660.550	
515.0	323.150	113.500	168.400	274.800	571.480	1451.330	
614.0	217.650	85.500	165.300	278.550	593.320	1340.320	
713.0	144.800	74.950	156.750	277.050	611.520	1265.070	
812.0	105.600	64.850	156.750	285.700	605.480	1218.380	
911.0	83.100	56.000	153.900	290.550	623.240	1206.790	
1010.0	65.300	48.700	153.500	299.450	635.520	1202.470	
1109.0	51.100	45.250	150.900	288.450	637.560	1173.260	
1208.0	46.400	46.100	147.900	292.800	635.280	1168.480	
1307.0	41.700	43.950	140.400	292.800	639.840	1158.690	
1406.0	34.850	44.400	138.800	291.350	648.320	1157.720	
1505.0	34.000	41.750	144.300	288.900	644.440	1153.390	
1604.0	31.650	38.500	137.500	284.100	637.080	1128.830	
1703.0	30.300	41.300	140.900	294.550	634.080	1141.130	
1802.0	30.550	39.850	136.650	294.350	621.920	1123.320	
1901.0	28.700	40.550	140.300	294.900	613.360	1117.810	
