#Iterations
#mass 14.1:	20
#mass 18.1:	20
#mass 22.1:	20
#mass 26.1:	20
#mass 30.1:	25


#Time	 14.1	 18.1	 22.1	 26.1	 30.1	sum	

 20.0	3404.900	10.350	0.400	0.350	0.640	3416.640	
119.0	3651.850	144.950	8.250	0.850	3.920	3809.820	
218.0	3554.050	250.950	23.500	4.050	7.640	3840.190	
317.0	3461.550	346.250	45.450	8.400	10.280	3871.930	
416.0	3372.750	427.300	64.300	18.350	16.760	3899.460	
515.0	3291.050	490.050	90.500	25.400	21.000	3918.000	
614.0	3233.700	546.400	115.800	44.400	29.680	3969.980	
713.0	3155.900	596.250	142.300	59.050	38.520	3992.020	
812.0	3115.750	635.000	162.900	74.150	46.480	4034.280	
911.0	3058.700	665.200	183.550	88.500	58.680	4054.630	
1010.0	3003.050	686.550	203.050	106.000	68.520	4067.170	
1109.0	2944.050	706.600	227.350	118.900	83.640	4080.540	
1208.0	2865.050	729.200	246.850	144.050	95.320	4080.470	
1307.0	2821.000	731.500	257.150	165.750	113.320	4088.720	
1406.0	2779.450	751.800	279.400	177.550	126.280	4114.480	
1505.0	2697.600	752.750	286.350	192.900	142.080	4071.680	
1604.0	2682.700	762.100	304.300	209.500	158.200	4116.800	
1703.0	2610.550	771.650	318.250	229.250	171.520	4101.220	
1802.0	2579.200	782.000	335.050	248.150	182.440	4126.840	
1901.0	2525.250	773.500	350.750	261.400	210.200	4121.100	
