#Iterations
#mass 14.1:	20
#mass 18.1:	20
#mass 22.1:	20
#mass 26.1:	20
#mass 30.1:	25


#Time	 14.1	 18.1	 22.1	 26.1	 30.1	sum	

 20.0	3345.500	15.050	0.250	0.400	0.200	3361.400	
119.0	3529.050	189.650	13.350	1.800	4.560	3738.410	
218.0	3407.300	329.900	40.200	9.300	9.360	3796.060	
317.0	3349.550	437.550	75.900	24.000	16.000	3903.000	
416.0	3230.800	525.600	112.300	42.650	25.560	3936.910	
515.0	3113.250	587.600	148.100	67.900	41.080	3957.930	
614.0	3002.850	641.900	174.600	97.000	60.400	3976.750	
713.0	2937.750	683.550	210.050	127.250	82.200	4040.800	
812.0	2877.850	719.250	242.350	155.800	104.400	4099.650	
911.0	2790.400	739.100	260.500	185.900	135.080	4110.980	
1010.0	2730.150	758.100	274.100	214.450	162.760	4139.560	
1109.0	2667.850	772.200	303.500	242.700	195.080	4181.330	
1208.0	2595.450	759.000	319.550	273.350	221.560	4168.910	
1307.0	2525.300	769.000	330.550	293.000	250.760	4168.610	
1406.0	2441.550	766.850	339.150	317.950	289.240	4154.740	
1505.0	2368.550	754.050	358.450	342.300	326.320	4149.670	
1604.0	2315.700	753.950	355.500	369.500	360.480	4155.130	
1703.0	2246.200	762.000	374.750	389.750	407.560	4180.260	
1802.0	2202.600	749.800	389.050	422.000	439.200	4202.650	
1901.0	2142.850	736.500	391.750	426.450	470.840	4168.390	
