#Iterations
#mass 14.1:	25
#mass 18.1:	25
#mass 22.1:	25
#mass 26.1:	25
#mass 30.1:	25


#Time	 14.1	 18.1	 22.1	 26.1	 30.1	sum	

 20.0	3282.280	24.160	0.760	0.480	0.560	3308.240	
 46.0	3411.440	91.320	5.320	0.520	1.960	3510.560	
 72.0	3323.000	157.280	12.480	2.080	3.240	3498.080	
 98.0	3310.480	221.960	24.280	4.720	3.600	3565.040	
124.0	3243.080	274.960	33.960	9.400	6.000	3567.400	
150.0	3218.560	331.680	52.600	14.440	6.240	3623.520	
176.0	3163.240	377.640	63.560	22.400	10.960	3637.800	
202.0	3140.520	424.360	81.520	31.400	14.560	3692.360	
228.0	3093.520	443.680	99.040	41.240	18.320	3695.800	
254.0	3034.400	479.560	110.840	52.400	22.240	3699.440	
280.0	3035.720	517.160	126.480	65.240	29.280	3773.880	
306.0	2954.920	540.120	144.360	76.920	36.600	3752.920	
332.0	2941.000	560.200	165.240	93.160	42.680	3802.280	
358.0	2888.760	592.640	173.760	104.240	52.560	3811.960	
384.0	2855.040	590.080	186.040	123.040	63.920	3818.120	
410.0	2808.440	616.320	198.440	131.160	79.760	3834.120	
436.0	2785.200	628.040	211.280	155.120	90.280	3869.920	
462.0	2723.440	641.200	222.760	166.840	101.680	3855.920	
488.0	2695.040	658.080	234.440	168.000	111.840	3867.400	
514.0	2659.640	663.560	241.720	197.840	128.000	3890.760	
540.0	2625.840	667.680	251.400	216.280	143.000	3904.200	
566.0	2565.000	659.280	258.640	222.960	162.120	3868.000	
592.0	2531.360	684.000	271.400	239.720	176.080	3902.560	
618.0	2489.520	685.920	274.360	245.920	193.120	3888.840	
644.0	2483.640	685.240	288.640	268.160	211.160	3936.840	
670.0	2403.400	685.840	293.560	279.760	228.400	3890.960	
696.0	2414.440	696.560	310.440	302.240	249.800	3973.480	
722.0	2375.960	686.680	303.440	314.080	252.120	3932.280	
748.0	2362.440	698.000	312.200	328.320	280.960	3981.920	
774.0	2319.960	686.280	325.920	332.240	302.440	3966.840	
