#Iterations
#mass 14.1:	20
#mass 18.1:	20
#mass 22.1:	20
#mass 26.1:	20
#mass 30.1:	25


#Time	 14.1	 18.1	 22.1	 26.1	 30.1	sum	

 20.0	3505.750	14.250	0.050	0.100	0.640	3520.790	
119.0	3706.050	176.200	10.700	0.950	4.600	3898.500	
218.0	3599.900	310.450	35.600	6.650	8.600	3961.200	
317.0	3498.550	423.050	65.350	19.150	15.240	4021.340	
416.0	3377.050	508.750	94.500	36.800	24.280	4041.380	
515.0	3301.250	578.250	129.050	52.600	33.120	4094.270	
614.0	3192.950	627.400	164.850	78.350	48.800	4112.350	
713.0	3117.250	694.650	195.250	109.950	68.960	4186.060	
812.0	3068.700	726.500	223.700	135.550	84.880	4239.330	
911.0	3004.850	759.450	246.700	158.050	108.080	4277.130	
1010.0	2952.450	760.200	263.250	177.950	130.560	4284.410	
1109.0	2880.300	787.000	280.550	204.900	149.840	4302.590	
1208.0	2805.250	783.350	303.900	232.650	180.640	4305.790	
1307.0	2748.350	795.700	319.250	258.000	203.320	4324.620	
1406.0	2668.000	800.200	329.000	270.450	234.280	4301.930	
1505.0	2598.150	786.300	340.650	295.200	263.600	4283.900	
1604.0	2539.800	784.950	354.400	324.800	289.920	4293.870	
1703.0	2481.900	792.000	364.850	347.500	323.520	4309.770	
1802.0	2436.450	814.000	401.750	381.000	357.680	4390.880	
1901.0	2395.750	807.150	409.250	391.950	389.280	4393.380	
